id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9745891,"J30.Tsim Sha Tsui,Jordan metro,HarbourCity,Temple",11887539,Shirley,Yau Tsim Mong,22.30401177,114.1719466,Private room,1998,1,4,16/9/2018,0.11,14,34
4138543,INCREDIBLE Architect Design Duplex SPACE Ensuite,15586744,Sven,Sha Tin,22.38402775,114.1876913,Private room,509,1,29,10/9/2018,0.64,14,333
9900747,"J07.Jordan,Tsim Sha Tsui,near metro,Harbour City",11887539,Shirley,Yau Tsim Mong,22.30248145,114.1723634,Private room,2499,1,10,9/9/2018,0.29,14,0
1605590,Modern Studio Apartment Near Causeway Bay [1],6315448,Lauli15,Eastern,22.28364219,114.1928993,Entire home/apt,666,60,4,31/8/2018,0.07,14,317
1553655,Luxury Studio Apartment Near Causeway Bay [3],6315448,Lauli15,Wan Chai,22.28464442,114.1918983,Entire home/apt,697,60,3,31/8/2018,0.05,14,317
11880616,TsimShaTsui Wellyet Guest House Room for 3@ 805,40699783,Natalie,Yau Tsim Mong,22.29674753,114.1718206,Private room,447,1,43,27/8/2018,1.6,14,335
7743391,TsimShaTsui Wellyet Guest House Long Stay @ Room 8,40699783,Natalie,Yau Tsim Mong,22.29676034,114.1716423,Private room,282,1,37,25/8/2018,1.16,14,296
22044036,"J26.Tsim Sha Tsui,Jordan metro,HarbourCity,Temple",11887539,Shirley,Yau Tsim Mong,22.30577722,114.1713089,Private room,1998,1,1,25/8/2018,0.37,14,34
14158173,TsimShaTsui Wellyet Guest House for 3 ppl@Room 4,40699783,Natalie,Yau Tsim Mong,22.29855803,114.1735826,Private room,431,1,16,24/8/2018,0.67,14,340
9901124,"J11.Triple,Tsim Sha Tsui,Jordan metro,HarbourCity",11887539,Shirley,Yau Tsim Mong,22.30374633,114.1714025,Private room,2499,1,5,24/8/2018,0.25,14,14
22359870,REMARKABLE Modern CHERRY Room,15586744,Sven,Sai Kung,22.30307952,114.2519196,Private room,447,3,4,21/8/2018,0.44,14,228
27003277,Urban Shadow Rm 2 (2-3 people) Centre of TST,196136739,Knight Hub,Yau Tsim Mong,22.29848411,114.1749704,Private room,548,1,2,21/8/2018,0.59,14,56
21180356,長洲 獨立公寓 New double private,64902979,Winky The Husky,Islands,22.21007902,114.0280902,Entire home/apt,1003,1,4,19/8/2018,0.33,14,364
23966008,Spacious Studio Apartment Near Causeway Bay [3],6315448,Lauli15,Eastern,22.28358361,114.1930021,Entire home/apt,736,60,2,14/8/2018,0.39,14,316
9013023,listing_id: (Phone number hidden by Airbnb) Tak Shing Resort House 5B1,45701219,Shing,Islands,22.21345965,114.0295255,Private room,384,1,49,5/8/2018,1.32,14,165
14762751,TsimShaTsui Wellyet Guest House Twin Bed Room@803,40699783,Natalie,Yau Tsim Mong,22.29792681,114.1720063,Private room,298,1,34,2/8/2018,1.29,14,339
1417251,Window Room near Mong Kok MTR-Y4,4650574,Jimmy,Yau Tsim Mong,22.31732387,114.1693865,Private room,368,28,38,28/7/2018,0.6,14,363
2688143,Stylish Studio Apartment Near Causeway Bay [2],6315448,Lauli15,Eastern,22.28557875,114.1933729,Entire home/apt,736,60,2,29/6/2018,0.04,14,51
2029867,Luxury Studio Apartment Near Causeway Bay [1],6315448,Lauli15,Eastern,22.28527231,114.1931278,Entire home/apt,697,60,4,26/6/2018,0.08,14,312
4142601,INCREDIBLE Architect Design Duplex AIR Room,15586744,Sven,Sha Tin,22.38401912,114.1869919,Private room,447,1,27,21/6/2018,0.55,14,322
4139784,INCREDIBLE Architect Design Duplex EARTH Ensuite,15586744,Sven,Sha Tin,22.38356676,114.1867973,Private room,509,7,11,28/5/2018,0.23,14,316
1671911,Modern Studio Apartment Near Causeway Bay [2],6315448,Lauli15,Eastern,22.28406768,114.1931578,Entire home/apt,666,60,6,15/5/2018,0.1,14,122
3152441,AMAZING Top Floor Seaview STAR Ensuite,15586744,Sven,Sai Kung,22.29596401,114.2726917,Private room,650,3,7,26/4/2018,0.13,14,272
1417232,Mong Kok MTR Window Room for 2-Y3,4650574,Jimmy,Yau Tsim Mong,22.31733315,114.1711808,Private room,368,28,31,24/4/2018,0.5,14,348
3596518,SPECTACULAR Seaview 3 BEDRM Unit,15586744,Sven,Sai Kung,22.29493294,114.271467,Entire home/apt,1253,3,25,22/4/2018,0.53,14,196
5036625,SPECTACULAR Seaview NICE Room,15586744,Sven,Sai Kung,22.29443249,114.2720221,Private room,400,3,50,18/4/2018,1.11,14,196
20961905,志城賓館  三人房(13),146250517,竹韵,Yau Tsim Mong,22.31847026,114.170288,Private room,447,1,6,15/4/2018,0.44,14,16
4503527,SPECTACULAR Seaview WOW Ensuite,15586744,Sven,Sai Kung,22.29371474,114.2685712,Private room,415,3,10,10/4/2018,0.21,14,196
21006860,志城賓館 標準雙人房 (15) 無窗戶,146250517,竹韵,Yau Tsim Mong,22.31754681,114.1707997,Private room,329,1,5,6/3/2018,0.37,14,12
3085792,INCREDIBLE Architect Design DUPLEX,15586744,Sven,Sha Tin,22.38573773,114.1872724,Entire home/apt,1551,14,7,28/2/2018,0.15,14,316
11327828,TsimShaTsui Wellyet Guest House Room for 2@RM 802,40699783,Natalie,Yau Tsim Mong,22.29785486,114.1720305,Private room,298,1,22,2/2/2018,0.8,14,339
9945508,"J25.Tsim Sha Tsui,Jordan metro,HarbourCity,Temple",11887539,Shirley,Yau Tsim Mong,22.3059146,114.1715175,Private room,1998,1,3,2/1/2018,0.13,14,0
1417276,Comfy Room in Mong Kok for 2 ppl-Y5,4650574,Jimmy,Yau Tsim Mong,22.31897681,114.1710585,Private room,447,28,34,9/11/2017,0.54,14,353
9945588,"J32.Tsim Sha Tsui,Jordan metro,HarbourCity,Temple",11887539,Shirley,Yau Tsim Mong,22.30407561,114.1716592,Private room,1998,1,2,2/11/2017,0.06,14,36
21209885,房間,146250517,竹韵,Yau Tsim Mong,22.31878235,114.1706645,Private room,901,1,2,18/10/2017,0.15,14,0
9928095,"J02.Jordan,Tsim Sha Tsui,near metro,Harbour City",11887539,Shirley,Yau Tsim Mong,22.30408409,114.1715794,Private room,1998,1,3,8/10/2017,0.09,14,39
9743858,"J01.Tsim Sha Tsui,Jordan metro,HarbourCity,Temple",11887539,Shirley,Yau Tsim Mong,22.30557471,114.1711029,Private room,1998,1,4,7/10/2017,0.11,14,36
1416912,MTR Mong Kok Comfy Studio for 2-Y1,4650574,Jimmy,Yau Tsim Mong,22.31673968,114.1695104,Private room,337,28,48,22/8/2017,0.78,14,352
5697492,REMARKABLE Modern 2 BEDRM Unit 20mins Downtown,15586744,Sven,Sai Kung,22.30209933,114.2503049,Entire home/apt,1449,7,19,17/4/2017,0.59,14,167
9927498,"J29.Tsim Sha Tsui,Jordan metro,HarbourCity,Temple",11887539,Shirley,Yau Tsim Mong,22.30599927,114.1718097,Private room,1998,1,2,8/4/2017,0.09,14,239
3351296,AMAZING Top Floor Seaview CLOUD Room,15586744,Sven,Sai Kung,22.29469306,114.271216,Private room,548,3,2,1/11/2016,0.04,14,272
1184349,Modern Studio Apartment Near Causeway Bay [3],6315448,Lauli15,Wan Chai,22.28584283,114.194651,Entire home/apt,666,60,4,1/4/2015,0.07,14,316
1184163,Spacious Studio Apartment Near Causeway Bay [1],6315448,Lauli15,Wan Chai,22.27947487,114.1831741,Entire home/apt,736,60,1,2/11/2014,0.02,14,312
1184289,Spacious Studio Apartment Near Causeway Bay [2],6315448,Lauli15,Wan Chai,22.27932607,114.1830506,Entire home/apt,736,60,2,6/9/2014,0.04,14,143
1152148,Luxury Studio Apartment Near Causeway Bay [2],6315448,Lauli15,Wan Chai,22.28118967,114.1838707,Entire home/apt,697,60,1,4/11/2013,0.02,14,236
3319422,New-Fashioned Studio Apartment Near Causeway Bay,6315448,Lauli15,Wan Chai,22.28394587,114.1916243,Entire home/apt,736,60,0,No review yet,No review yet,14,256
13399094,Stylish Studio Apartment Near Causeway Bay [1],6315448,Lauli15,Eastern,22.28472865,114.1932925,Entire home/apt,736,60,0,No review yet,No review yet,14,52
28420583,Flat Great for 3 ppl with wardrobe -19B,4650574,Jimmy,Yau Tsim Mong,22.31888201,114.1715207,Entire home/apt,580,28,0,No review yet,No review yet,14,297
25654488,Cozy Flat near Mong Kok MTR Monthly-A2,4650574,Jimmy,Yau Tsim Mong,22.31897036,114.1728451,Entire home/apt,556,28,0,No review yet,No review yet,14,365
23262880,Nice Fmaily Flat in Mong Kok Monthly-A3,4650574,Jimmy,Yau Tsim Mong,22.31908259,114.1714895,Entire home/apt,533,28,0,No review yet,No review yet,14,365
23516866,Nice Fmaily Flat in Mong Kok Monthly-A1,4650574,Jimmy,Yau Tsim Mong,22.31912246,114.1732771,Entire home/apt,533,28,0,No review yet,No review yet,14,365
24465118,Nice and Cozy Room for 2ppl in Mongkok-R2,4650574,Jimmy,Yau Tsim Mong,22.31447107,114.1698991,Entire home/apt,447,28,0,No review yet,No review yet,14,365
26248857,Comfortable Room for 2ppl near MTR-Q1,4650574,Jimmy,Yau Tsim Mong,22.31189188,114.1718247,Entire home/apt,447,28,0,No review yet,No review yet,14,365
21103954,Cozy Room for 2 ppl in Mong Kok-A,4650574,Jimmy,Yau Tsim Mong,22.31742993,114.1728901,Private room,447,28,0,No review yet,No review yet,14,364
26261048,Private and Cozy Room for 2 in Mong kok-Y6,4650574,Jimmy,Yau Tsim Mong,22.31702173,114.1721278,Entire home/apt,353,28,0,No review yet,No review yet,14,352
26306705,Comfy and Private Room near Mongkok MTR-B6,4650574,Jimmy,Yau Tsim Mong,22.31705282,114.172573,Entire home/apt,353,28,0,No review yet,No review yet,14,365
27750075,*450sq.ft Dorm Venezia 長洲歐陸民宿*,64902979,Winky The Husky,Islands,22.21265755,114.0264569,Entire home/apt,1998,1,0,No review yet,No review yet,14,364
21179425,"J27.Tsim Sha Tsui,Jordan metro,HarbourCity,Temple",11887539,Shirley,Yau Tsim Mong,22.30484717,114.1715154,Private room,1998,1,0,No review yet,No review yet,14,33
18259434,"J31.Tsim Sha Tsui,Jordan metro,HarbourCity,Temple",11887539,Shirley,Yau Tsim Mong,22.30456006,114.1725556,Private room,1998,1,0,No review yet,No review yet,14,37
22310189,"J16.Tsim Sha Tsui,Jordan metro,HarbourCity,Temple",11887539,Shirley,Yau Tsim Mong,22.30555253,114.1728415,Private room,1998,1,0,No review yet,No review yet,14,39
27748904,*Family Deluxe Firenze A 長洲歐陸民宿*,64902979,Winky The Husky,Tsuen Wan,22.3971536,114.1106225,Entire home/apt,1253,1,0,No review yet,No review yet,14,364
27750375,*Deluxe Condo Munich A 長洲歐陸民宿*,64902979,Winky The Husky,Islands,22.21333317,114.027103,Entire home/apt,1199,1,0,No review yet,No review yet,14,364
27761265,*Deluxe Condo Munich B 長洲歐陸民宿*,64902979,Winky The Husky,Islands,22.21172362,114.0264544,Entire home/apt,987,1,0,No review yet,No review yet,14,364
27745590,Tst small studio good place next to mtr,209472118,Alisa,Yau Tsim Mong,22.29836704,114.1733163,Private room,595,1,0,No review yet,No review yet,14,179
27768143,*Cozy Condo with Lavender * 長洲民宿,64902979,Winky The Husky,Islands,22.20889296,114.0304505,Entire home/apt,423,1,0,No review yet,No review yet,14,357
28091963,Soho lkf area room in central 5 mins to Ifc mtr,209472118,Alisa,Central & Western,22.28206243,114.1546325,Private room,392,1,0,No review yet,No review yet,14,175
28265623,Soho lkf room in central 5 min to ifc mall,209472118,Alisa,Central & Western,22.28272596,114.1530533,Private room,353,1,0,No review yet,No review yet,14,363
28090510,Soho lkf room bar area central close good area,209472118,Alisa,Central & Western,22.28274037,114.1539107,Private room,353,1,0,No review yet,No review yet,14,177
28351014,Soho area mid level in central few walk to Lkf,209472118,Alisa,Central & Western,22.28182991,114.1526149,Private room,298,1,0,No review yet,No review yet,14,363
28142246,Soho room few walk  lkf beside escalators central,209472118,Alisa,Central & Western,22.28406044,114.1537238,Private room,298,1,0,No review yet,No review yet,14,363
28165312,Soho  room less than 5 min walk to lkf bar area,209472118,Alisa,Central & Western,22.28416913,114.1543386,Private room,298,1,0,No review yet,No review yet,14,363
27768754,Tst good location 1 mins to mtr beside k11 & iSQ,209472118,Alisa,Yau Tsim Mong,22.29763334,114.1722665,Private room,298,1,0,No review yet,No review yet,14,179
28169033,Tsim sha tsui bustling area beside mtr station,209472118,Alisa,Yau Tsim Mong,22.29704171,114.1718157,Private room,290,1,0,No review yet,No review yet,14,365
28352446,Soho central room in mid level beside lkf,209472118,Alisa,Central & Western,22.28434705,114.1542805,Private room,259,1,0,No review yet,No review yet,14,363
29862284,(QA) 單人床 (1人)鄰近紅磡體育館 理工大學 九龍灣國際展貿中心 感受民居生活｡,160816201,Sang,Kowloon City,22.3150534,114.1887005,Shared room,165,1,0,No review yet,No review yet,14,354
29862457,(QB) 單人床(1人)鄰近紅磡體育館 理工大學 九龍灣國際展貿中心 感受民居生活｡,160816201,Sang,Kowloon City,22.31590832,114.1899081,Shared room,165,1,0,No review yet,No review yet,14,87
20004389,HK Taisan Guest House - Triple Room (Granville),81814550,Taisan,Yau Tsim Mong,22.30031125,114.1723866,Private room,603,1,5,11/11/2018,0.33,15,16
15026328,Mier Serviced Apt 03,54565775,Winnie,Central & Western,22.28497219,114.1476508,Entire home/apt,1199,1,41,10/11/2018,1.56,15,356
15026828,Mier Serviced Apt 04,54565775,Winnie,Central & Western,22.28585803,114.1431084,Entire home/apt,1199,1,27,8/11/2018,1.05,15,50
29332104,Private Double Room in Tsim Shah shui,32819217,Cebu,Yau Tsim Mong,22.29755407,114.1727441,Private room,227,1,1,8/11/2018,1,15,33
18949623,Cebu Hotel Deluxe Single Room #2 Ensuite Bathroom,32819217,Cebu,Yau Tsim Mong,22.29734462,114.1720999,Private room,188,1,72,7/11/2018,4.07,15,44
22583848,Fab' location 300MB Net speed- 10/F Quiet and safe,3820308,Dave,Yau Tsim Mong,22.30743984,114.1703104,Entire home/apt,603,1,7,6/11/2018,0.69,15,74
16353384,Mier Serviced Apartments (14),54565775,Winnie,Central & Western,22.28446297,114.1475653,Entire home/apt,1003,1,4,6/11/2018,0.18,15,352
8572745,listing_id: (Phone number hidden by Airbnb) Warm family of four rooms (two 4-foot bed),38038584,Jim,Yau Tsim Mong,22.31714953,114.170577,Private room,447,3,48,5/11/2018,1.31,15,43
16244422,Mier Serviced Apartments (11),54565775,Winnie,Central & Western,22.28347557,114.1477859,Entire home/apt,1003,1,13,5/11/2018,0.55,15,353
19010364,Cebu Hotel Deluxe Double Room #3 Ensuite Bathroom,32819217,Cebu,Yau Tsim Mong,22.29678577,114.1719177,Private room,243,1,88,3/11/2018,4.99,15,57
10999135,Mier Serviced Apartment (with terraced garden),54565775,Winnie,Central & Western,22.28440077,114.1464869,Entire home/apt,1199,1,44,3/11/2018,1.43,15,344
6366477,Cebu Hotel Deluxe Twin Room Ensuite Bathroom,32819217,Cebu,Yau Tsim Mong,22.29681621,114.1735709,Private room,689,1,28,2/11/2018,1.58,15,54
6308998,Cebu Hotel Deluxe Single Room #1 Ensuite Bathroom,32819217,Cebu,Yau Tsim Mong,22.29753996,114.172007,Private room,392,1,95,1/11/2018,4.91,15,49
10577037,Mier Serviced Apt 02,54565775,Winnie,Central & Western,22.28417312,114.1477571,Entire home/apt,877,1,70,1/11/2018,2.08,15,340
861654,Quiet convenient 1 B.R Austin/Jordan MTR fast WiFi,3820308,Dave,Yau Tsim Mong,22.30203993,114.1751708,Entire home/apt,548,15,34,31/10/2018,0.48,15,348
6366180,Cebu Hotel Deluxe Double Room #2 Ensuite Bathroom,32819217,Cebu,Yau Tsim Mong,22.29720867,114.1722954,Private room,486,1,81,30/10/2018,4.22,15,43
9847144,Double Room with window,38038584,Jim,Yau Tsim Mong,22.32008402,114.1707573,Private room,290,3,69,30/10/2018,1.97,15,67
11444539,Twin Room With Window,38038584,Jim,Yau Tsim Mong,22.31870537,114.170818,Private room,282,4,35,30/10/2018,1.11,15,73
8768949,Atlas Hostel Mixed Dorm Room Exit B1 T.S.T MTR,45970651,Atlas Hostel & Backpackers,Yau Tsim Mong,22.29875444,114.173431,Shared room,196,1,215,29/10/2018,6.08,15,312
825791,QUEEN BED - Austin Avenue T.S.T MTR,3820308,Dave,Yau Tsim Mong,22.30174284,114.1768639,Entire home/apt,603,28,91,29/10/2018,1.27,15,155
17850278,Atlas Hostel Mixed Dorm Room Exit B1 T.S.T MTR,45970651,Atlas Hostel & Backpackers,Yau Tsim Mong,22.29990284,114.1735952,Shared room,212,1,84,29/10/2018,4.31,15,344
2039863,Newly renovated Unit – Explore like a local,6067974,Wilson,Wan Chai,22.28491622,114.1921816,Entire home/apt,1199,28,47,29/10/2018,0.81,15,20
22455591,Atlas Hostel Mixed Dorm Room Exit B1 T.S.T MTR,45970651,Atlas Hostel & Backpackers,Yau Tsim Mong,22.29942307,114.1726225,Shared room,219,1,45,29/10/2018,4.41,15,345
25990003,灣仔地鐵1分鐘-New & Modern Deco 全新北毆風格2房2厠合6-9人住(有電梯),50172398,Gloria,Wan Chai,22.27973201,114.1720915,Entire home/apt,1802,1,17,29/10/2018,3.4,15,140
18428487,Fab location bright cozy studio 3 min walk to MTR,3820308,Dave,Yau Tsim Mong,22.3070338,114.1713267,Entire home/apt,580,1,14,29/10/2018,0.75,15,46
9828765,Atlas Hostel Mixed Dorm Room Exit B1 T.S.T MTR,45970651,Atlas Hostel & Backpackers,Yau Tsim Mong,22.29785611,114.1729008,Shared room,188,1,178,28/10/2018,5,15,317
8768806,Atlas Hostel Premier Room,45970651,Atlas Hostel & Backpackers,Yau Tsim Mong,22.30016445,114.1720795,Private room,423,1,94,28/10/2018,2.63,15,296
5880215,Country experience! Amazing mountain view Sai kung,3820308,Dave,Sai Kung,22.36857464,114.2576311,Private room,1199,1,3,28/10/2018,0.22,15,178
8768968,Atlas Hostel Mixed Dorm Room Exit B1 T.S.T MTR,45970651,Atlas Hostel & Backpackers,Yau Tsim Mong,22.29864352,114.1726254,Shared room,196,1,152,27/10/2018,4.34,15,329
19469924,尖沙咀地鐵站3分鐘鐘北歐風裝修合10-12人,50172398,Gloria,Yau Tsim Mong,22.29967747,114.1740817,Entire home/apt,2201,1,59,27/10/2018,3.54,15,91
20495695,尖沙咀溫馨6-7人小花女屋,50172398,Gloria,Yau Tsim Mong,22.29684423,114.1746053,Entire home/apt,1199,1,43,27/10/2018,2.91,15,321
22429272,TST-Bright European apartment 9-11pp 1 min station,50172398,Gloria,Yau Tsim Mong,22.29783956,114.1699176,Entire home/apt,1802,1,27,27/10/2018,2.66,15,289
9321377,Wifi CwB NewDeco Flat 3mins > MTR,2283777,Jennifer,Wan Chai,22.27974295,114.1839863,Entire home/apt,541,2,17,27/10/2018,0.47,15,163
29244549,Space capsule 2 near Fortress Hill and North Point,50172398,Gloria,Eastern,22.29100774,114.1975946,Shared room,204,1,2,27/10/2018,2,15,361
10819774,Atlas Hostel Mixed Dorm Room Exit B1 T.S.T MTR,45970651,Atlas Hostel & Backpackers,Yau Tsim Mong,22.29839164,114.1727004,Shared room,196,1,123,26/10/2018,3.66,15,341
8634579,Wifi CwB 2 bed Apt 2mins > MTR,2283777,Jennifer,Wan Chai,22.2785628,114.1840938,Entire home/apt,580,1,29,26/10/2018,0.77,15,321
8767456,Atlas Hostel Deluxe Park View Room,45970651,Atlas Hostel & Backpackers,Yau Tsim Mong,22.30000101,114.1715374,Private room,548,1,193,25/10/2018,5.4,15,294
8768176,Atlas Hostel Deluxe Park View Room,45970651,Atlas Hostel & Backpackers,Yau Tsim Mong,22.29954279,114.173179,Private room,619,1,173,25/10/2018,4.83,15,324
18999236,Cebu Hotel Deluxe Single Room #3 Ensuite Bathroom,32819217,Cebu,Yau Tsim Mong,22.29738108,114.1723655,Private room,196,1,25,25/10/2018,1.42,15,60
8768866,Atlas Hostel Mixed Dorm Room Exit B1 T.S.T MTR,45970651,Atlas Hostel & Backpackers,Yau Tsim Mong,22.29800223,114.1726206,Shared room,180,1,166,23/10/2018,4.7,15,326
22509511,尖沙咀地鉄站口B1對面-火烈鳥主題大床房2人,50172398,Gloria,Yau Tsim Mong,22.29739589,114.1713688,Private room,447,1,7,23/10/2018,1.07,15,355
1067465,Causeway Bay Nice Studio nearby MTR,2283777,Jennifer,Wan Chai,22.27726908,114.1850453,Entire home/apt,345,1,110,22/10/2018,1.64,15,317
8768895,Atlas Hostel Premier Room,45970651,Atlas Hostel & Backpackers,Yau Tsim Mong,22.29945651,114.1714775,Private room,533,1,104,22/10/2018,2.94,15,340
3514460,S7 Super Kowloon location Bright Cozy 300mb WiFi,3820308,Dave,Yau Tsim Mong,22.3094507,114.1706832,Entire home/apt,619,1,38,22/10/2018,0.74,15,161
2962614,wifi Causeway Bay Rm.B by MTR ,2283777,Jennifer,Wan Chai,22.27862289,114.1846888,Entire home/apt,423,1,33,22/10/2018,0.63,15,346
28161624,"佐敦地鉄2分鐘全新豪華客房合最多14人入住,雙套房,2.5廁",50172398,Gloria,Yau Tsim Mong,22.30192647,114.1733139,Entire home/apt,2499,1,7,22/10/2018,3.56,15,150
8768750,Atlas Hostel Deluxe Park View Room,45970651,Atlas Hostel & Backpackers,Yau Tsim Mong,22.29820609,114.1732958,Private room,572,1,106,21/10/2018,3,15,331
17466973,Single Room(No Window),38038584,Jim,Yau Tsim Mong,22.31859453,114.1722167,Private room,251,3,10,21/10/2018,0.72,15,75
3825902,wifi Causeway Bay Cozy Rm by MTR,2283777,Jennifer,Wan Chai,22.27870906,114.1845601,Entire home/apt,360,1,10,21/10/2018,0.2,15,349
4436502,wifi Causeway Bay bright stu by MTR,2283777,Jennifer,Wan Chai,22.28074742,114.1822174,Entire home/apt,423,1,9,21/10/2018,0.18,15,164
16244680,Mier Serviced Apartments (12),54565775,Winnie,Central & Western,22.28427144,114.147831,Entire home/apt,1003,1,7,21/10/2018,0.3,15,352
25951892,Cebu Hotel Deluxe Triple Room,32819217,Cebu,Yau Tsim Mong,22.29551526,114.172334,Private room,306,1,10,20/10/2018,2.48,15,54
10794254,Atlas Hostel Mixed Dorm Room Exit B1 T.S.T MTR,45970651,Atlas Hostel & Backpackers,Yau Tsim Mong,22.29969289,114.1717978,Shared room,172,1,190,18/10/2018,5.6,15,315
21134696,無敵煙花海景2⃣️分鐘銅鑼灣地鐵7-9pp,50172398,Gloria,Wan Chai,22.28246839,114.18447,Entire home/apt,1982,1,42,17/10/2018,3.11,15,110
777269,wifiCauseway Bay cozy stu 2mins>MTR,2283777,Jennifer,Wan Chai,22.27912135,114.1839798,Entire home/apt,353,1,104,16/10/2018,1.46,15,316
20119681,Causeway Bay Sogo New 2BRs Cozy House fit 8-10pp,50172398,Gloria,Wan Chai,22.28232201,114.1843518,Entire home/apt,1700,1,45,16/10/2018,2.85,15,320
19579901,Cebu Hotel Deluxe Double Room & Ensuite Bathroom#5,32819217,Cebu,Yau Tsim Mong,22.29600097,114.1724266,Private room,329,1,20,15/10/2018,1.71,15,60
15893648,"Near 3 MTR's, 500mb WiFi, Quiet and bright studio",3820308,Dave,Yau Tsim Mong,22.30863651,114.1658952,Entire home/apt,603,3,14,15/10/2018,0.57,15,93
4782844,wifi CausewayBay NewDeco Apt by MTR,2283777,Jennifer,Wan Chai,22.27819023,114.1850706,Entire home/apt,619,1,47,13/10/2018,1,15,141
18780764,Cebu Hotel Deluxe Double Room #1 Ensuite Bathroom,32819217,Cebu,Yau Tsim Mong,22.29587683,114.1739789,Private room,345,1,37,11/10/2018,2.09,15,60
23014818,TST全新北歐風格寓所地鐵站一分鐘9-12pp,50172398,Gloria,Yau Tsim Mong,22.29532394,114.1716094,Entire home/apt,1778,1,24,10/10/2018,2.67,15,151
2760202,Wifi Causeway Bay Rm.D by MTR ,2283777,Jennifer,Wan Chai,22.27931066,114.1832799,Entire home/apt,353,2,40,8/10/2018,0.72,15,321
2715344,wifi Causeway Bay stu by MTR ,2283777,Jennifer,Wan Chai,22.27956643,114.1834402,Entire home/apt,368,2,86,7/10/2018,1.54,15,336
19797867,Cebu hotel deluxe double room #4 private bathroom,32819217,Cebu,Yau Tsim Mong,22.29710369,114.1736847,Private room,345,1,45,6/10/2018,3.01,15,60
15304102,Mier Serviced Apartments (10),54565775,Winnie,Central & Western,22.2870404,114.1477753,Entire home/apt,1199,1,20,5/10/2018,0.78,15,357
23169745,尖沙咀地鉄站一分鐘-北歐風格雙床房合二人,50172398,Gloria,Yau Tsim Mong,22.29817629,114.1732531,Private room,501,1,3,5/10/2018,0.32,15,355
28857330,天后地鐵站全新北歐風寓所合8人入住-4房1廁,50172398,Gloria,Wan Chai,22.28708982,114.191702,Entire home/apt,1802,1,1,5/10/2018,0.75,15,33
15257882,Mier Serviced Apt 06,54565775,Winnie,Central & Western,22.28650937,114.146773,Entire home/apt,1199,1,15,4/10/2018,0.58,15,42
15289477,Mier Serviced Apartments (8),54565775,Winnie,Central & Western,22.28693441,114.1454881,Entire home/apt,1199,1,11,4/10/2018,0.43,15,42
11444281,Double Room No window,38038584,Jim,Yau Tsim Mong,22.31925279,114.1701263,Private room,204,3,11,30/9/2018,0.34,15,70
25223068,Cebu hotel Deluxe Family Room & Private Bathroom#3,32819217,Cebu,Yau Tsim Mong,22.29753048,114.173076,Private room,392,1,5,25/9/2018,0.88,15,54
17656544,Triple Room(one double bed + one single bed),38038584,Jim,Yau Tsim Mong,22.31802184,114.1718297,Private room,486,3,2,25/9/2018,0.1,15,68
8768773,Atlas Hostel Deluxe Park View Room,45970651,Atlas Hostel & Backpackers,Yau Tsim Mong,22.29822117,114.172543,Private room,501,1,125,24/9/2018,3.49,15,322
18002352,Cebu Hotel Deluxe Family Room Ensuite Bathroom,32819217,Cebu,Yau Tsim Mong,22.2971549,114.1730569,Private room,885,1,23,23/9/2018,1.22,15,49
16126820,SINGLE ROOM(No Window),38038584,Jim,Yau Tsim Mong,22.31931328,114.1720964,Private room,259,3,7,19/9/2018,0.31,15,74
7828921,Triple Room,38038584,Jim,Yau Tsim Mong,22.31862593,114.1707621,Private room,329,3,57,16/9/2018,1.51,15,74
4547301,Wifi economic stu in downtown,2283777,Jennifer,Wan Chai,22.27943063,114.1804575,Private room,353,2,10,15/9/2018,0.21,15,155
3047488,1BR Super Convenient Kowloon near 2 MTR 300mb WiFi,3820308,Dave,Yau Tsim Mong,22.31241579,114.1707039,Entire home/apt,603,1,70,13/9/2018,1.32,15,114
3525683,Newly renovated! Explore like local,6067974,Wilson,Wan Chai,22.28457847,114.1921033,Entire home/apt,1199,28,57,9/9/2018,1.15,15,250
4751714,Fab location Austin/Jordan MTR near ICC S8,3820308,Dave,Yau Tsim Mong,22.30791791,114.1685691,Entire home/apt,548,2,23,4/9/2018,0.51,15,154
19489709,Cebu Hotel Deluxe Family Room #2 Ensuite Bathroom,32819217,Cebu,Yau Tsim Mong,22.29700064,114.1711927,Private room,400,1,28,2/9/2018,1.73,15,51
22583583,"Fab' location, Jordan MTR - One B.R apartment (S4)",3820308,Dave,Yau Tsim Mong,22.3080569,114.1720336,Entire home/apt,682,1,10,27/8/2018,0.99,15,76
733192,2 B.R Center Kowloon FAB Location - 1 min to MTR,3820308,Dave,Yau Tsim Mong,22.32242744,114.1697416,Entire home/apt,1003,3,76,26/8/2018,1.03,15,325
20003328,HK Taisan Guest House - Quadruple Room(Burlington),81814550,Taisan,Yau Tsim Mong,22.29956008,114.1734308,Private room,697,1,22,26/8/2018,1.47,15,18
20007800,HK Taisan Guest House - Triple Room (Haiphong),81814550,Taisan,Yau Tsim Mong,22.29868071,114.1709953,Private room,650,1,1,26/8/2018,0.37,15,17
20002875,HK Taisan Guest House - Twin Bed Room (Burlington),81814550,Taisan,Yau Tsim Mong,22.29862006,114.1720741,Private room,501,1,4,25/8/2018,0.4,15,11
